name,link,review_score,review_count,area,address,coordinates_gps,description
Les chambres du domaine,https://www.booking.com/hotel/fr/les-chambres-du-domaine.fr.html?label=gen173nr-1FCAEoggI46AdIM1gEaE2IAQGYAQ24ARfIAQzYAQHoAQH4AQuIAgGoAgO4AumTyJ0GwAIB0gIkZmI3NDc5MjMtMDE1OC00OGQ4LTk2ZjktYTdiZjJlNTEzZmM22AIG4AIB&aid=304142&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=11&hapos=11&sr_order=class&srpvid=661c9e7ad28d0239&srepoch=1672612358&from=searchresults#hotelTmpl,"9,3",214 expériences vécues,Eguisheim,"3 Cour Unterlinden, 68420 Eguisheim, France","7.28029514704327,48.0249975834269,7.33413685295674,48.0609284165731","Situé à Eguisheim, en Alsace, l'établissement Les chambres du domaine propose gratuitement une connexion Wi-Fi et un parking privé.
Tous les logements disposent d'une salle de bains privative avec douche, de la climatisation, d'une télévision à écran plat et d'un grille-pain.
Ce Bed & Breakfast sert un petit-déjeuner à la carte.
Vous pourrez profiter d'une terrasse sur place et faire de la randonnée dans les environs.
Vous séjournerez à 5,5 km de la gare de Colmar et à 6,3 km de la Maison des Têtes. L'aéroport le plus proche, celui de Bâle-Mulhouse-Fribourg, est situé à 54 km.
Les couples apprécient particulièrement l'emplacement de cet établissement. Ils lui donnent la note de 9,8 pour un séjour à deux.
L'établissement Les chambres du domaine accueille des clients Booking.com depuis le 8 avr. 2020."
Elsass Design Hygge,https://www.booking.com/hotel/fr/elsass-design-hygge.fr.html?label=gen173nr-1FCAEoggI46AdIM1gEaE2IAQGYAQ24ARfIAQzYAQHoAQH4AQuIAgGoAgO4AumTyJ0GwAIB0gIkZmI3NDc5MjMtMDE1OC00OGQ4LTk2ZjktYTdiZjJlNTEzZmM22AIG4AIB&aid=304142&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=12&hapos=12&sr_order=class&srpvid=661c9e7ad28d0239&srepoch=1672612358&from=searchresults#hotelTmpl,"9,3",84 expériences vécues,Eguisheim,"20 Rue du Rempart Sud, 68420 Eguisheim, France","7.27767763463271,48.0240645834269,7.33151836536729,48.0599954165731","Situé à Eguisheim, en Alsace, l'Elsass Design Hygge est un établissement 3 étoiles doté d'une connexion Wi-Fi gratuite. La région est prisée pour pratiquer le ski et le vélo.
Cette maison de vacances comprend 3 chambres, un salon, une cuisine entièrement équipée avec un réfrigérateur et une machine à café ainsi qu'une salle de bains pourvue d'une douche et d'articles de toilette gratuits. Les serviettes et le linge de lit sont fournis.
Vous séjournerez à 6 km de la gare de Colmar et de la Maison des Têtes. L'aéroport le plus proche, celui de Bâle-Mulhouse-Fribourg, est situé à 54 km.
Les couples apprécient particulièrement l'emplacement de cet établissement. Ils lui donnent la note de 10 pour un séjour à deux.
L'établissement Elsass Design Hygge accueille des clients Booking.com depuis le 4 avr. 2018."
Résidence Vénus,https://www.booking.com/hotel/fr/ra-c-sidence-va-c-nus.fr.html?label=gen173nr-1FCAEoggI46AdIM1gEaE2IAQGYAQ24ARfIAQzYAQHoAQH4AQuIAgGoAgO4AumTyJ0GwAIB0gIkZmI3NDc5MjMtMDE1OC00OGQ4LTk2ZjktYTdiZjJlNTEzZmM22AIG4AIB&aid=304142&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=13&hapos=13&sr_order=class&srpvid=661c9e7ad28d0239&srepoch=1672612358&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,"8,9",127 expériences vécues,Eguisheim,"10 Rue du Rempart Nord, 68420 Eguisheim, France","7.27914256502696,48.0256735230237,7.33298497746876,48.0616043561699","Situé le long de la route des vins d'Alsace, l'appartement 1 chambre de la Résidence Vénus se trouve à 13 km du club de golf d'Ammerschwihr. L'établissement dispose d'une télévision, d'une radio et d'une cuisine entièrement équipée.
Cet appartement moderne dispose d'un salon avec un canapé-lit et un lecteur CD. La cuisine est équipée d'un four, d'une cuisinière et d'un grille-pain. Gratuit Une connexion Wi-Fi est disponible et la salle de bains privative est équipée d'une douche.
Situé dans le village historique d'Eguisheim, cet établissement se trouve à 15 minutes de route de Colmar et à 32 km du château de Koenigsbourg.
Les couples apprécient particulièrement l'emplacement de cet établissement. Ils lui donnent la note de 9,6 pour un séjour à deux.
L'établissement Résidence Vénus accueille des clients Booking.com depuis le 24 sept. 2012."
"Le Victoria, Eguisheim, 4-6 p., 4etoiles, rénové,clim",https://www.booking.com/hotel/fr/le-victoria-eguisheim-4-6-p-4etoiles-renove-clim.fr.html?label=gen173nr-1FCAEoggI46AdIM1gEaE2IAQGYAQ24ARfIAQzYAQHoAQH4AQuIAgGoAgO4AumTyJ0GwAIB0gIkZmI3NDc5MjMtMDE1OC00OGQ4LTk2ZjktYTdiZjJlNTEzZmM22AIG4AIB&aid=304142&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=14&hapos=14&sr_order=class&srpvid=661c9e7ad28d0239&srepoch=1672612358&from=searchresults#hotelTmpl,"9,5",6 expériences vécues,Eguisheim,"24 Rue du Rempart Nord, 68420 Eguisheim, France","7.28052926669675,48.0245772834269,7.33437053330324,48.0605081165731","Situé à Eguisheim, à 5,5 km de la gare de Colmar et à 6,3 km de la Maison des Têtes, Le Victoria, Eguisheim, 4-6 p., 4etoiles, rénové, clim propose une connexion Wi-Fi gratuite et la climatisation. Vous pourrez pratiquer diverses activités dans les environs, telles que le vélo et la randonnée.
Cette maison de vacances comprend 3 chambres, une cuisine avec réfrigérateur et four, ainsi qu'une salle de bains avec douche, sèche-cheveux et lave-linge. Les serviettes et le linge de lit sont fournis.
Vous séjournerez à 6,8 km de la collégiale Saint-Martin et à 10 km du parc des expositions Colmar Expo. L'aéroport le plus proche, celui de Bâle-Mulhouse-Fribourg, est situé à 54 km.
L'établissement Le Victoria, Eguisheim, 4-6 p., 4etoiles, rénové,clim accueille des clients Booking.com depuis le 25 févr. 2021."
Guesthouse Les 3 Chateaux,https://www.booking.com/hotel/fr/guesthouse-les-3-chateaux.fr.html?label=gen173nr-1FCAEoggI46AdIM1gEaE2IAQGYAQ24ARfIAQzYAQHoAQH4AQuIAgGoAgO4AumTyJ0GwAIB0gIkZmI3NDc5MjMtMDE1OC00OGQ4LTk2ZjktYTdiZjJlNTEzZmM22AIG4AIB&aid=304142&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=15&hapos=15&sr_order=class&srpvid=661c9e7ad28d0239&srepoch=1672612358&from=searchresults#hotelTmpl,"8,7",118 expériences vécues,Eguisheim,"61 Rue du Rempart Nord, 68420 Eguisheim, France","7.28062974071178,48.0253923834269,7.33447185928822,48.0613232165731","Situé à Eguisheim, le Guesthouse Les 3 Chateaux propose un hébergement à 5,4 km de la gare de Colmar et à 6,3 km de la Maison des Têtes. Vous bénéficierez gratuitement d'une connexion Wi-Fi dans l'ensemble des locaux.
Tous les logements comprennent un coin salon, une télévision par câble à écran plat, une cuisine équipée, un coin repas et une salle de bains privative pourvue d'articles de toilette gratuits. Certains disposent d'une terrasse ou d'un balcon. Un réfrigérateur, un four, un micro-ondes, une machine à café et une bouilloire sont également fournis.
Vous pourrez profiter du jardin ou partir en randonnée dans les environs.
Vous séjournerez à 6,8 km de la collégiale Saint-Martin et à 10 km du parc des expositions Colmar Expo. L'aéroport de Bâle-Mulhouse-Fribourg, le plus proche, est implanté à 54 km.
Les couples apprécient particulièrement l'emplacement de cet établissement. Ils lui donnent la note de 9,6 pour un séjour à deux.
L'établissement Guesthouse Les 3 Chateaux accueille des clients Booking.com depuis le 14 sept. 2020."
Gite à Eguisheim proche de Colmar et Kaysergberg.,https://www.booking.com/hotel/fr/gite-a-eguisheim-proche-de-colmar-et-kaysergberg.fr.html?label=gen173nr-1FCAEoggI46AdIM1gEaE2IAQGYAQ24ARfIAQzYAQHoAQH4AQuIAgGoAgO4AumTyJ0GwAIB0gIkZmI3NDc5MjMtMDE1OC00OGQ4LTk2ZjktYTdiZjJlNTEzZmM22AIG4AIB&aid=304142&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=16&hapos=16&sr_order=class&srpvid=661c9e7ad28d0239&srepoch=1672612358&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,"9,2",30 expériences vécues,Eguisheim,"65 Rue du Rempart Sud, 68420 Eguisheim, France","7.27727703975409,48.0240547834269,7.33111776024591,48.0599856165731","Vous pouvez bénéficier d'une réduction Genius dans l'établissement Gite à Eguisheim proche de Colmar et Kaysergberg. ! Connectez-vous pour économiser.
Gite à Eguisheim proche de Colmar et Kaysergberg. Situé à Eguisheim, à 5,9 km de la gare de Colmar et à 6,7 km de la Maison des Têtes, dans une région propice à la randonnée. Il offre une vue sur le jardin et propose une connexion Wi-Fi gratuite dans l'ensemble de ses locaux.
Cet appartement comprend une chambre, un salon, une cuisine entièrement équipée avec un réfrigérateur et une machine à café ainsi qu'une salle de bains pourvue d'une douche et d'un sèche-cheveux. Les serviettes et le linge de lit sont fournis.
Vous séjournerez à 7,2 km de la collégiale Saint-Martin et à 10 km du parc des expositions Colmar Expo. L'aéroport le plus proche, celui de Bâle-Mulhouse-Fribourg, est situé à 54 km.
Les couples apprécient particulièrement l'emplacement de cet établissement. Ils lui donnent la note de 9,9 pour un séjour à deux.
L'établissement Gite à Eguisheim proche de Colmar et Kaysergberg. accueille des clients Booking.com depuis le 24 mai 2021."
La Maison du Rempart,https://www.booking.com/hotel/fr/la-maison-du-rempart-eguisheim1.fr.html?label=gen173nr-1FCAEoggI46AdIM1gEaE2IAQGYAQ24ARfIAQzYAQHoAQH4AQuIAgGoAgO4AumTyJ0GwAIB0gIkZmI3NDc5MjMtMDE1OC00OGQ4LTk2ZjktYTdiZjJlNTEzZmM22AIG4AIB&aid=304142&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=17&hapos=17&sr_order=class&srpvid=661c9e7ad28d0239&srepoch=1672612358&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,"9,5",17 expériences vécues,Eguisheim,"43 Rue du Rempart Sud, 68420 Eguisheim, France","7.2786834998751,48.0237566086239,7.3325239087229,48.0596874417701","Située à Eguisheim, en Alsace, La Maison du Rempart dispose d'une terrasse. Offrant une vue sur le jardin, il dispose d'un jardin, d'une terrasse et d'une connexion Wi-Fi gratuite dans l'ensemble de ses locaux.
Cet appartement climatisé comprend 2 chambres, un salon, une cuisine entièrement équipée avec un réfrigérateur et une machine à café ainsi que 3 salles de bains pourvues d'une douche et d'un sèche-cheveux. Les serviettes et le linge de lit sont fournis.
Un barbecue est à votre disposition sur place.
La Maison du Rempart se trouve à 6 km de la gare de Colmar et de la Maison des Têtes. L'aéroport de Bâle-Mulhouse-Fribourg, le plus proche, est implanté à 54 km.
L'établissement La Maison du Rempart accueille des clients Booking.com depuis le 27 août 2021."
L'Hostellerie du Château,https://www.booking.com/hotel/fr/hostellerie-du-chateau-eguisheim.fr.html?label=gen173nr-1FCAEoggI46AdIM1gEaE2IAQGYAQ24ARfIAQzYAQHoAQH4AQuIAgGoAgO4AumTyJ0GwAIB0gIkZmI3NDc5MjMtMDE1OC00OGQ4LTk2ZjktYTdiZjJlNTEzZmM22AIG4AIB&aid=304142&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=18&hapos=18&sr_order=class&srpvid=661c9e7ad28d0239&srepoch=1672612358&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,"9,0",497 expériences vécues,Eguisheim,"2 rue du Château, 68420 Eguisheim, France","7.27939868225423,48.024455009191,7.33323982105884,48.0603858423372","L'établissement L'Hostellerie du Château est situé au cœur du village médiéval d'Eguisheim, sur la route des vins d'Alsace. Il propose des chambres décorées individuellement et dotées d'une connexion Wi-Fi gratuite par fibre optique.
Toutes les chambres sont équipées d'une télévision par satellite et d'un minibar. Leur salle de bains privative carrelée est pourvue d'une baignoire.
Chaque matin, vous dégusterez un petit-déjeuner buffet continental servi dans la salle à manger.
Vous séjournerez à 6 km du centre-ville de Colmar et à 87 km de l'aéroport de Strasbourg. Enfin, vous pourrez visiter les 3 châteaux du village, accessibles à quelques minutes à pied de L'Hostellerie du Château.
Les couples apprécient particulièrement l'emplacement de cet établissement. Ils lui donnent la note de 9,7 pour un séjour à deux.
L'établissement L'Hostellerie du Château accueille des clients Booking.com depuis le 1 juin 2011."
Le gîte de Ninon et Léon.,https://www.booking.com/hotel/fr/le-gite-de-ninon-et-leon.fr.html?label=gen173nr-1FCAEoggI46AdIM1gEaE2IAQGYAQ24ARfIAQzYAQHoAQH4AQuIAgGoAgO4AumTyJ0GwAIB0gIkZmI3NDc5MjMtMDE1OC00OGQ4LTk2ZjktYTdiZjJlNTEzZmM22AIG4AIB&aid=304142&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=19&hapos=19&sr_order=class&srpvid=661c9e7ad28d0239&srepoch=1672612358&from=searchresults#hotelTmpl,"8,7",69 expériences vécues,Eguisheim,"35A rue de Colmar, 68420 Eguisheim, France","7.28037653455532,48.0319085834269,7.33422546544468,48.0678394165731","Vous pouvez bénéficier d'une réduction Genius dans l'établissement Le gîte de Ninon et Léon. ! Connectez-vous pour économiser.
Le gîte de Ninon et Léon.Doté d'un jardin et d'un barbecue, l'établissement est situé à Eguisheim, à 5,9 km de la Maison des Têtes, à 6,4 km de la collégiale Saint-Martin et à 9 km du parc des expositions Colmar Expo. Situé à 5,2 km de la gare de Colmar, l'établissement met gratuitement à votre disposition des vélos et un parking privé.
Offrant une vue sur la montagne, cet appartement comprend une terrasse, une chambre, un salon, une télévision à écran plat, une kitchenette équipée d'un réfrigérateur et d'un micro-ondes, ainsi qu'une salle de bains pourvue d'une douche. Les serviettes et le linge de lit sont fournis.
Le château du Haut Koenigsbourg se trouve à 34 km, tandis que le parc des expositions de Mulhouse est à 39 km. L'aéroport le plus proche, celui de Bâle-Mulhouse-Fribourg, est situé à 54 km.
Les couples apprécient particulièrement l'emplacement de cet établissement. Ils lui donnent la note de 9,5 pour un séjour à deux.
L'établissement Le gîte de Ninon et Léon. accueille des clients Booking.com depuis le 14 juil. 2019."
Gîte de charme sur les remparts,https://www.booking.com/hotel/fr/gite-de-charme-sur-les-remparts.fr.html?label=gen173nr-1FCAEoggI46AdIM1gEaE2IAQGYAQ24ARfIAQzYAQHoAQH4AQuIAgGoAgO4AumTyJ0GwAIB0gIkZmI3NDc5MjMtMDE1OC00OGQ4LTk2ZjktYTdiZjJlNTEzZmM22AIG4AIB&aid=304142&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=20&hapos=20&sr_order=class&srpvid=661c9e7ad28d0239&srepoch=1672612358&from=searchresults#hotelTmpl,"8,8",33 expériences vécues,Eguisheim,"25 Rue du Rempart Nord, 68420 Eguisheim, France","7.27878381671061,48.0258209834269,7.33262638328939,48.0617518165731","Offrant une vue sur le jardin, le Gîte de charme sur les remparts est un hébergement situé à Eguisheim, à 6,4 km de la Maison des Têtes et à 6,9 km de la collégiale Saint-Martin. Il se trouve à 5,5 km de la gare de Colmar et propose une connexion Wi-Fi gratuite ainsi qu'une réception ouverte 24h/24.
Doté d'un lecteur DVD, l'appartement comprend un salon, un coin repas, une chambre et une salle de bains pourvue d'une baignoire. Sa cuisine est équipée d'un micro-ondes, d'un réfrigérateur et d'un four. Il dispose également d'une télévision par satellite à écran plat et d'un lecteur CD.
Un service de location de vélos est assuré sur place pour vous permettre de partir en randonnée dans les environs.
Vous séjournerez à 10 km du parc des expositions Colmar Expo et à 34 km du château du Haut Koenigsbourg. L'aéroport de Bâle-Mulhouse-Fribourg, le plus proche, est implanté à 54 km.
Les couples apprécient particulièrement l'emplacement de cet établissement. Ils lui donnent la note de 9,7 pour un séjour à deux.
L'établissement Gîte de charme sur les remparts accueille des clients Booking.com depuis le 8 mars 2019."
Gite Le Petit Malsbach Eguisheim,https://www.booking.com/hotel/fr/gite-le-petit-malsbach-eguisheim.fr.html?label=gen173nr-1FCAEoggI46AdIM1gEaE2IAQGYAQ24ARfIAQzYAQHoAQH4AQuIAgGoAgO4AumTyJ0GwAIB0gIkZmI3NDc5MjMtMDE1OC00OGQ4LTk2ZjktYTdiZjJlNTEzZmM22AIG4AIB&aid=304142&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=21&hapos=21&sr_order=class&srpvid=661c9e7ad28d0239&srepoch=1672612358&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,"9,3",88 expériences vécues,Eguisheim,"12 Allée Karl Gutmann, 68420 Eguisheim, France","7.2857846232728,48.0242751273539,7.3396255740652,48.0602059605001","Situé à 6,1 km de la Maison des Têtes, à 6,6 km de la collégiale Saint-Martin et à 10 km de Colmar Expo, le Gite Le Petit Malsbach Eguisheim propose un hébergement à Eguisheim. Cet hébergement climatisé se trouve à 5,3 km de la gare de Colmar. Vous bénéficierez gratuitement d'une connexion Wi-Fi et d'un parking privé sur place.
Cet appartement comprend une chambre, une salle de bains, du linge de lit, des serviettes, une télévision par satellite à écran plat, un coin repas, une cuisine entièrement équipée et une terrasse avec vue sur la montagne.
Le château du Haut Koenigsbourg se trouve à 33 km, tandis que le parc des expositions de Mulhouse est à 39 km. L'aéroport le plus proche, celui de Bâle-Mulhouse-Fribourg, est situé à 54 km.
Les couples apprécient particulièrement l'emplacement de cet établissement. Ils lui donnent la note de 9,4 pour un séjour à deux.
L'établissement Gite Le Petit Malsbach Eguisheim accueille des clients Booking.com depuis le 4 nov. 2019."
"Gîte ""Smart'In""",https://www.booking.com/hotel/fr/gite-quot-smart-39-in-quot.fr.html?label=gen173nr-1FCAEoggI46AdIM1gEaE2IAQGYAQ24ARfIAQzYAQHoAQH4AQuIAgGoAgO4AumTyJ0GwAIB0gIkZmI3NDc5MjMtMDE1OC00OGQ4LTk2ZjktYTdiZjJlNTEzZmM22AIG4AIB&aid=304142&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=22&hapos=22&sr_order=class&srpvid=661c9e7ad28d0239&srepoch=1672612358&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,"9,5",62 expériences vécues,Eguisheim,"Résidence Saint Léon 1 Rue du Château, 68420 Eguisheim, France","7.27893509984802,48.0243542668311,7.33277613335666,48.0602850999773","Vous pouvez bénéficier d'une réduction Genius dans l'établissement Gîte ""Smart'In"" ! Connectez-vous pour économiser.
Offrant une vue sur la ville, le Gîte ""Smart'In"" est un hébergement situé à Eguisheim, à 6,5 km de la Maison des Têtes et à 7 km de la collégiale Saint-Martin. Il est situé à 5,6 km de la gare de Colmar et propose une connexion Wi-Fi gratuite ainsi qu'un distributeur automatique de billets.
Cet appartement comprend une chambre, une télévision par câble à écran plat, un lave-linge et une salle de bains pourvue d'une douche. Sa cuisine est équipée d'un lave-vaisselle et d'un réfrigérateur. Les serviettes et le linge de lit sont fournis.
Vous pourrez pratiquer la randonnée et le ski dans les environs.
Vous séjournerez à 10 km du parc des expositions Colmar Expo et à 35 km du château du Haut Koenigsbourg. L'aéroport le plus proche, celui de Bâle-Mulhouse-Fribourg, est situé à 54 km.
Les couples apprécient particulièrement l'emplacement de cet établissement. Ils lui donnent la note de 9,7 pour un séjour à deux.
L'établissement Gîte ""Smart'In"" accueille des clients Booking.com depuis le 12 sept. 2017."
Gîte l'Aubaine,https://www.booking.com/hotel/fr/gite-l-39-aubaine.fr.html?label=gen173nr-1FCAEoggI46AdIM1gEaE2IAQGYAQ24ARfIAQzYAQHoAQH4AQuIAgGoAgO4AumTyJ0GwAIB0gIkZmI3NDc5MjMtMDE1OC00OGQ4LTk2ZjktYTdiZjJlNTEzZmM22AIG4AIB&aid=304142&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=23&hapos=23&sr_order=class&srpvid=661c9e7ad28d0239&srepoch=1672612358&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,"9,0",26 expériences vécues,Eguisheim,"23 Rue du Rempart Nord, 68420 Eguisheim, France","7.27907642765186,48.0257367814879,7.33291890621614,48.0616676146341","Le Gîte l'Aubaine est situé à Eguisheim, à 6,4 km de la Maison des Têtes, à 6,9 km de la collégiale Saint-Martin et à 10 km de Colmar Expo. Vous séjournerez à 5,5 km de la gare de Colmar et bénéficierez d'une connexion Wi-Fi gratuite dans l'ensemble des locaux.
Offrant une vue sur le jardin, cette maison de vacances dispose d'une terrasse, de 2 chambres, d'un salon, d'une télévision à écran plat, d'une cuisine équipée avec un réfrigérateur et un four, ainsi que d'une salle de bains pourvue d'une douche. Les serviettes et le linge de lit sont fournis.
Lors de votre séjour, vous pourrez profiter d'un jardin avec barbecue sur place et faire de la randonnée et du ski dans les environs.
Vous séjournerez à 34 km du château du Haut-Kœnigsbourg et à 39 km du parc des expositions de Mulhouse. L'aéroport le plus proche, celui de Bâle-Mulhouse-Fribourg, est situé à 54 km.
Les couples apprécient particulièrement l'emplacement de cet établissement. Ils lui donnent la note de 10 pour un séjour à deux.
L'établissement Gîte l'Aubaine accueille des clients Booking.com depuis le 19 sept. 2018."
Fleur de Vigne,https://www.booking.com/hotel/fr/fleur-de-vignes-eguisheim.fr.html?label=gen173nr-1FCAEoggI46AdIM1gEaE2IAQGYAQ24ARfIAQzYAQHoAQH4AQuIAgGoAgO4AumTyJ0GwAIB0gIkZmI3NDc5MjMtMDE1OC00OGQ4LTk2ZjktYTdiZjJlNTEzZmM22AIG4AIB&aid=304142&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=24&hapos=24&sr_order=class&srpvid=661c9e7ad28d0239&srepoch=1672612358&from=searchresults#hotelTmpl,"9,7",44 expériences vécues,Eguisheim,"7 Rue du Tokay, 68420 Eguisheim, France","7.27824070044866,48.0281479834269,7.33208569955134,48.0640788165731","Vous pouvez bénéficier d'une réduction Genius dans l'établissement Fleur de Vigne ! Connectez-vous pour économiser.
Situé à Eguisheim, à 5,9 km de la gare de Colmar et à 6,7 km de la Maison des Têtes, le Fleur de Vigne propose des hébergements avec une connexion Wi-Fi gratuite, la climatisation et un jardin. Offrant une vue sur le jardin et la montagne, il se trouve à 7,2 km de la collégiale Saint-Martin.
Cet appartement comprend une chambre, une télévision par satellite à écran plat, un lave-linge et une salle de bains pourvue d'une douche. Sa cuisine est équipée d'un micro-ondes et d'un lave-vaisselle. Les serviettes et le linge de lit sont fournis.
Vous séjournerez à 10 km du parc des expositions Colmar Expo et à 35 km du château du Haut Koenigsbourg. L'aéroport le plus proche est celui de Bâle, à 56 km.
Les couples apprécient particulièrement l'emplacement de cet établissement. Ils lui donnent la note de 9,9 pour un séjour à deux.
L'établissement Fleur de Vigne accueille des clients Booking.com depuis le 8 déc. 2018.
Les distances indiquées dans la description de l'établissement sont calculées avec © OpenStreetMap."
Gîte le Petit Muscat à Eguisheim,https://www.booking.com/hotel/fr/gite-et-jacuzzi.fr.html?label=gen173nr-1FCAEoggI46AdIM1gEaE2IAQGYAQ24ARfIAQzYAQHoAQH4AQuIAgGoAgO4AumTyJ0GwAIB0gIkZmI3NDc5MjMtMDE1OC00OGQ4LTk2ZjktYTdiZjJlNTEzZmM22AIG4AIB&aid=304142&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=25&hapos=25&sr_order=class&srpvid=661c9e7ad28d0239&srepoch=1672612358&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,"8,7",32 expériences vécues,Eguisheim,"47 bis rempart sud, 68420 Eguisheim, France","7.27835918763785,48.0238574791499,7.33219970191215,48.0597883122961","Vous pouvez bénéficier d'une réduction Genius dans l'établissement Gîte le Petit Muscat à Eguisheim ! Connectez-vous pour économiser.
Situé à Eguisheim, à moins de 1 km du marché de Noël, le Gîte le Petit Muscat à Eguisheim propose un salon commun, une connexion Wi-Fi gratuite, une réception ouverte 24h/24 et une cuisine commune. Il offre une vue sur la ville.
Cette maison de vacances comprend une chambre, une salle de bains, du linge de lit, des serviettes, une télévision par câble à écran plat, un coin repas, une cuisine entièrement équipée et une terrasse avec vue sur le jardin. Pour plus de commodité, l'établissement peut fournir des serviettes et du linge de lit moyennant des frais supplémentaires.
Lors de votre séjour, vous pourrez profiter d'un jardin avec barbecue et partir en randonnée dans les environs.
L'aéroport de Bâle-Mulhouse-Fribourg, le plus proche, est implanté à 58 km.
Les couples apprécient particulièrement l'emplacement de cet établissement. Ils lui donnent la note de 9,4 pour un séjour à deux.
L'établissement Gîte le Petit Muscat à Eguisheim accueille des clients Booking.com depuis le 6 juin 2018.
Les distances indiquées dans la description de l'établissement sont calculées avec © OpenStreetMap."
