name,link,review_score,review_count,area,address,coordinates_gps,description
"La loge du Minotaure, cosy, parking et bureaux",https://www.booking.com/hotel/fr/59m2-parking-bureaux-au-hall-de-la-machine-cosy-et-rare.fr.html?label=gen173nr-1FCAEoggI46AdIM1gEaE2IAQGYAQ24ARfIAQzYAQHoAQH4AQuIAgGoAgO4AsPMy50GwAIB0gIkNzMyNWI2NGQtYjBhMC00NmJiLTkwMzAtYzVjNDZmYTFkNmY32AIG4AIB&aid=304142&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=16&hapos=16&sr_order=popularity&srpvid=ce6c63e7ed5f00b4&srepoch=1672668752&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,"9,6",21 expériences vécues,"Toulouse Sud-Est, Toulouse","3 Allée Amelia Earhart, 31400 Toulouse, France","1.44888447551265,43.5571886686944,1.49857194137264,43.5931195018406","La loge du Minotaure, cosy, parking et bureaux est située dans le quartier sud-est de Toulouse, à 5,7 km du Stadium de Toulouse, à 6,2 km du centre de conventions Diagora et à 11 km du Zénith de Toulouse. Vous bénéficierez gratuitement d'un parking privé et d'une connexion Wi-Fi.
Doté d'un balcon avec vue sur le jardin, cet appartement comprend 2 chambres, un salon, une télévision par satellite à écran plat, une cuisine équipée ainsi qu'une salle de bains avec douche et baignoire. Les serviettes et le linge de lit sont fournis.
Une terrasse et une aire de jeux pour enfants sont disponibles sur place.
L'amphithéâtre Purpan-Ancely se trouve à 13 km de La loge du Minotaure, cosy, parking et bureaux, tandis que le jardin royal est à 4,5 km. L'aéroport de Toulouse-Blagnac, le plus proche, est implanté à 14 km.
L'établissement La loge du Minotaure, cosy, parking et bureaux accueille des clients Booking.com depuis le 25 oct. 2021."
Néméa Appart'hotel Toulouse Saint-Martin,https://www.booking.com/hotel/fr/na-c-ma-c-a-appart-toulouse-saint-martin-toulouse.fr.html?label=gen173nr-1FCAEoggI46AdIM1gEaE2IAQGYAQ24ARfIAQzYAQHoAQH4AQuIAgGoAgO4AsPMy50GwAIB0gIkNzMyNWI2NGQtYjBhMC00NmJiLTkwMzAtYzVjNDZmYTFkNmY32AIG4AIB&aid=304142&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=17&hapos=17&sr_order=popularity&srpvid=ce6c63e7ed5f00b4&srepoch=1672668752&from=searchresults#hotelTmpl,"7,1",2 438 expériences vécues,"Toulouse Ouest, Toulouse","4 Rue Alain Fournier - St Martin du Touch, 31300 Toulouse, France","1.34653682151044,43.5898084093699,1.396251225088,43.6257392425161","Vous pouvez bénéficier d'une réduction Genius dans l'établissement Néméa Appart'hotel Toulouse Saint-Martin ! Connectez-vous pour économiser.
Le Néméa Appart’hotel Toulouse Saint-Martin vous accueille à 5 minutes en voiture de l’aéroport de Toulouse-Blagnac et à 15 minutes de route du Stadium municipal de Toulouse. Doté d’une piscine intérieure chauffée, il propose des studios et des appartements équipés d’une connexion Wi-Fi gratuite.
Tous les logements comprennent la climatisation, une télévision par câble avec Canal+ ainsi qu’une kitchenette avec micro-ondes, plaque de cuisson et lave-vaisselle.
Un petit-déjeuner continental pourra vous être servi tous les matins, sur demande. Un distributeur automatique de collations et de boissons est par ailleurs disponible sur place.
Vous pourrez accéder gratuitement à la piscine intérieure chauffée, au sauna et à la salle de sport. Des soins de beauté peuvent être dispensés dans le confort de votre chambre, sur demande et moyennant des frais supplémentaires.
Des places de stationnement publiques sont accessibles gratuitement sur place. Vous séjournerez à 400 mètres du siège d’Airbus et à 200 mètres de l’autoroute N124, qui permet de rejoindre le Gers. Le Zénith de Toulouse, la plus grande salle de concert de la ville, se trouve à 10 minutes en voiture. Le parc à thème de la Cité de l’espace se situe à 20 minutes de route.
L'établissement Néméa Appart'hotel Toulouse Saint-Martin accueille des clients Booking.com depuis le 19 déc. 2007.
Chaîne hôtelière/marque: Néméa City "
Appart’City Confort Toulouse Aéroport Purpan,https://www.booking.com/hotel/fr/my-suite-purpan-toulouse.fr.html?label=gen173nr-1FCAEoggI46AdIM1gEaE2IAQGYAQ24ARfIAQzYAQHoAQH4AQuIAgGoAgO4AsPMy50GwAIB0gIkNzMyNWI2NGQtYjBhMC00NmJiLTkwMzAtYzVjNDZmYTFkNmY32AIG4AIB&aid=304142&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=18&hapos=18&sr_order=popularity&srpvid=ce6c63e7ed5f00b4&srepoch=1672668752&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,"7,5",1 081 expériences vécues,"Toulouse Ouest, Toulouse","4 Impasse de Lisieux, 31300 Toulouse, France","1.3700347165486,43.5807180718674,1.41974160867723,43.6166489050136","L'Appart'City Confort Toulouse Aéroport Purpan vous accueille dans le centre-ville de Toulouse, à 10 minutes de route de la place du Capitole et à 6 km du Stadium de Toulouse. Il propose des suites-appartements, une piscine extérieure ouverte en saison et un sauna.
Munis d'une cuisine entièrement équipée et d'une télévision à écran plat, tous les hébergements sont climatisés et meublés avec élégance.
Le petit-déjeuner est composé de plusieurs variétés de pains (notamment sans gluten), de produits AOC du Poitou-Charentes (comme le beurre et les croissants), de salade de fruits, de fruits frais, de divers fromages, ainsi que de yaourts et de nombreux thés bio.
Cette résidence est située près de l'autoroute et du métro, permettant d'accéder facilement au centre-ville de Toulouse. Le Zénith de Toulouse et le quartier Aerospace se trouvent à proximité. Moyennant des frais supplémentaires, vous pourrez profiter d'une navette à destination des sites d'Airbus, d'EADS et d'autres sites majeurs de l'industrie aéronautique locale. La gare de Toulouse-Matabiau est à 20 minutes de route de l'établissement.
L'établissement Appart’City Confort Toulouse Aéroport Purpan accueille des clients Booking.com depuis le 23 févr. 2008.
Chaîne hôtelière/marque: Appart'City"
Hôtel Ariane,https://www.booking.com/hotel/fr/ha-tel-ariane.fr.html?label=gen173nr-1FCAEoggI46AdIM1gEaE2IAQGYAQ24ARfIAQzYAQHoAQH4AQuIAgGoAgO4AsPMy50GwAIB0gIkNzMyNWI2NGQtYjBhMC00NmJiLTkwMzAtYzVjNDZmYTFkNmY32AIG4AIB&aid=304142&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=19&hapos=19&sr_order=popularity&srpvid=ce6c63e7ed5f00b4&srepoch=1672668752&from=searchresults#hotelTmpl,"7,6",281 expériences vécues,"Toulouse Sud-Est, Toulouse","30 Rue des Cosmonautes, 31400 Toulouse, France","1.47106396457319,43.542149111662,1.52073902586337,43.5780799448082","Situé à Toulouse, à 3,5 km du centre de conventions Diagora, l'Hôtel Ariane propose un jardin, un parking privé gratuit, un salon commun et une terrasse. Doté d'un restaurant, cet hôtel 3 étoiles propose des chambres climatisées avec connexion Wi-Fi gratuite et salle de bains privative. Vous pourrez prendre un verre au bar.
Toutes les chambres comprennent un bureau. Les chambres de l'Hôtel Ariane sont équipées d'une télévision à écran plat et d'articles de toilette gratuits.
Un petit-déjeuner buffet est servi sur place.
Parlant français et anglais, le personnel de la réception se fera un plaisir de vous aider à tout moment de la journée.
L'Hôtel Ariane se trouve à 9,2 km du stade de Toulouse et à 15 km du Zénith de Toulouse. L'aéroport de Toulouse-Blagnac, le plus proche, est implanté à 17 km.
L'établissement Hôtel Ariane accueille des clients Booking.com depuis le 23 déc. 2011.
Les distances indiquées dans la description de l'établissement sont calculées avec © OpenStreetMap."
Aparthotel Adagio Toulouse Centre Ramblas,https://www.booking.com/hotel/fr/residence-parthenon.fr.html?label=gen173nr-1FCAEoggI46AdIM1gEaE2IAQGYAQ24ARfIAQzYAQHoAQH4AQuIAgGoAgO4AsPMy50GwAIB0gIkNzMyNWI2NGQtYjBhMC00NmJiLTkwMzAtYzVjNDZmYTFkNmY32AIG4AIB&aid=304142&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=20&hapos=20&sr_order=popularity&srpvid=ce6c63e7ed5f00b4&srepoch=1672668752&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,"8,8",1 337 expériences vécues,"Centre de Toulouse, Toulouse","86 allée Jean Jaurès, 31000 Toulouse, France","1.42868508749889,43.5908248627099,1.47840033120228,43.6267556958561","Toulouse - séjournez au cœur de la ville – Excellent emplacement - voir la carte
Doté d'une salle de sport, l'Aparthotel Adagio Toulouse Centre Ramblas propose des hébergements dans le centre-ville de Toulouse, à seulement quelques minutes de marche de la place Wilson et de la gare TGV et à 4,5 km du Stadium de Toulouse. Sa réception est ouverte 24h/24.
Situés entre les 9ème et 18ème étages, tous les appartements disposent d'une salle de bains privative, d'un salon ainsi que d'une cuisine équipée d'un réfrigérateur, d'un micro-ondes et de plaques de cuisson vitrocéramiques.
Un petit-déjeuner buffet est servi sur place le matin.
L'Aparthotel Adagio Toulouse Centre Ramblas se trouve à proximité des stations de métro Jean Jaurès et Marengo. L'aéroport et le centre de formation Airbus sont à environ 15 minutes de route.
Le personnel de l'établissement parle plusieurs langues, et une connexion Wi-Fi est disponible gratuitement au bar
C'est le quartier préféré des voyageurs visitant Toulouse, selon les commentaires clients indépendants.
Les couples apprécient particulièrement l'emplacement de cet établissement. Ils lui donnent la note de 9,2 pour un séjour à deux.
L'établissement Aparthotel Adagio Toulouse Centre Ramblas accueille des clients Booking.com depuis le 7 juil. 2008.
Chaîne hôtelière/marque: Adagio Aparthotels"
Mercure Toulouse Centre Saint-Georges,https://www.booking.com/hotel/fr/mercure-toulouse-saint-georges.fr.html?label=gen173nr-1FCAEoggI46AdIM1gEaE2IAQGYAQ24ARfIAQzYAQHoAQH4AQuIAgGoAgO4AsPMy50GwAIB0gIkNzMyNWI2NGQtYjBhMC00NmJiLTkwMzAtYzVjNDZmYTFkNmY32AIG4AIB&aid=304142&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=21&hapos=21&sr_order=popularity&srpvid=ce6c63e7ed5f00b4&srepoch=1672668752&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,"8,0",2 316 expériences vécues,"Centre de Toulouse, Toulouse","Rue Saint Jerome, 31000 Toulouse, France","1.42338059381064,43.5853631966658,1.4730913238186,43.621294029812","Toulouse - séjournez au cœur de la ville – Excellent emplacement - voir la carte
Le Mercure Toulouse Centre Saint-Georges propose des hébergements climatisés dotés d'une connexion Wi-Fi gratuite dans le centre historique de Toulouse, à seulement 50 mètres de la place Wilson et à 3,5 km du Stadium de Toulouse. Il possède un couloir de nage.
Desservies par un ascenseur, les chambres du Toulouse Saint-Georges disposent d'une télévision par satellite et d'une salle de bains privative. Deux enfants de moins de 16 ans peuvent séjourner gratuitement dans la chambre de leurs parents.
Vous pourrez vous détendre au bar du Saint-Georges ou profiter du service d'étage. La réception de l'établissement est ouverte 24h/24, et un service de blanchisserie est assuré.
Le Saint-Georges est situé à 300 mètres de l'hôtel de ville, sur la place du Capitole, et à seulement 100 mètres de la station de métro Jean-Jaurès, permettant d'accéder à l'ensemble des sites d'intérêt de Toulouse. Vous trouverez par ailleurs un parking public sous le Saint-Georges.
C'est le quartier préféré des voyageurs visitant Toulouse, selon les commentaires clients indépendants.
Les couples apprécient particulièrement l'emplacement de cet établissement. Ils lui donnent la note de 9,3 pour un séjour à deux.
L'établissement Mercure Toulouse Centre Saint-Georges accueille des clients Booking.com depuis le 25 sept. 2009.
Chaîne hôtelière/marque: Mercure"
Le Clocher de Rodez Centre Gare,https://www.booking.com/hotel/fr/comforthotelleclocherderodez.fr.html?label=gen173nr-1FCAEoggI46AdIM1gEaE2IAQGYAQ24ARfIAQzYAQHoAQH4AQuIAgGoAgO4AsPMy50GwAIB0gIkNzMyNWI2NGQtYjBhMC00NmJiLTkwMzAtYzVjNDZmYTFkNmY32AIG4AIB&aid=304142&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=22&hapos=22&sr_order=popularity&srpvid=ce6c63e7ed5f00b4&srepoch=1672668752&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,"7,7",2 090 expériences vécues,"Centre de Toulouse, Toulouse","14 & 15 Place Jeanne d'Arc, 31000 Toulouse, France","1.42150210175911,43.5908974485224,1.47121740545829,43.6268282816686","Toulouse - séjournez au cœur de la ville – Excellent emplacement - voir la carte
Vous pouvez bénéficier d'une réduction Genius dans l'établissement Le Clocher de Rodez Centre Gare ! Connectez-vous pour économiser.
Installé au cœur de Toulouse, l'Hôtel Le Clocher de Rodez se trouve à 700 mètres de la gare de Toulouse-Matabiau. Il vous propose des hébergements insonorisés, climatisés et dotés d'une connexion Wi-Fi gratuite.
Les chambres comportent une télévision par satellite à écran plat et un plateau/bouilloire. Accessibles via un ascenseur, elles disposent également d'une salle de bains privative.
L'Hôtel Le Clocher de Rodez sert un petit-déjeuner buffet tous les matins.
Il possède en outre une réception ouverte 24h/24, et des massages sont disponibles sur demande.
L'établissement se situe à proximité de la station de métro Jeanne d'Arc et à 600 mètres de la place du Capitole. Par ailleurs, vous pourrez profiter d'une navette publique circulant toutes les 20 minutes à destination de l'aéroport de Toulouse-Blagnac. Enfin, le stadium de Toulouse vous attend à 1 km.
C'est le quartier préféré des voyageurs visitant Toulouse, selon les commentaires clients indépendants.
Les couples apprécient particulièrement l'emplacement de cet établissement. Ils lui donnent la note de 9,3 pour un séjour à deux.
L'établissement Le Clocher de Rodez Centre Gare accueille des clients Booking.com depuis le 30 juin 2005."
"Studio Carmes,entrée autonome,climatisé,parking privé payant",https://www.booking.com/hotel/fr/joli-studio-7-mn-metro-des-carmes.fr.html?label=gen173nr-1FCAEoggI46AdIM1gEaE2IAQGYAQ24ARfIAQzYAQHoAQH4AQuIAgGoAgO4AsPMy50GwAIB0gIkNzMyNWI2NGQtYjBhMC00NmJiLTkwMzAtYzVjNDZmYTFkNmY32AIG4AIB&aid=304142&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=23&hapos=23&sr_order=popularity&srpvid=ce6c63e7ed5f00b4&srepoch=1672668752&from=searchresults#hotelTmpl,"9,2",32 expériences vécues,"Centre de Toulouse, Toulouse","25 Avenue de la Garonnette, 31000 Toulouse, France","1.4164085219112,43.5782616014965,1.46611338483478,43.6141924346427","Toulouse - séjournez au cœur de la ville – Excellent emplacement - voir la carte
Vous pouvez bénéficier d'une réduction Genius dans l'établissement Studio Carmes,entrée autonome,climatisé,parking privé payant ! Connectez-vous pour économiser.
Situé au cœur de Toulouse, à proximité du Stadium de Toulouse et du Pont Neuf, le Studio climatisé, entrée autonome, aux Carmes, parking privé propose une connexion Wi-Fi gratuite, la climatisation et des équipements ménagers tels qu'un four et une bouilloire. Occupant un bâtiment datant de 1987, cet appartement se trouve à 12,3 km du parc des expositions de Toulouse et à 3,6 km du Zénith de Toulouse.
Cet appartement comprend une chambre, une télévision par câble à écran plat, un lave-linge et une salle de bains pourvue d'une douche. Sa cuisine est équipée d'un micro-ondes et d'un réfrigérateur. Les serviettes et le linge de lit sont fournis.
Le personnel de la réception ouverte 24h/24 parle français, anglais et espagnol.
Vous séjournerez à 1,7 km du jardin royal et à 7 km de l'amphithéâtre Purpan-Ancely. L'aéroport de Toulouse-Blagnac, le plus proche, est implanté à 11 km.
Parking privé payant.
C'est le quartier préféré des voyageurs visitant Toulouse, selon les commentaires clients indépendants.
Les couples apprécient particulièrement l'emplacement de cet établissement. Ils lui donnent la note de 9,6 pour un séjour à deux.
L'établissement Studio Carmes,entrée autonome,climatisé,parking privé payant accueille des clients Booking.com depuis le 18 sept. 2018."
Résidence Thibaud,https://www.booking.com/hotel/fr/residence-thibaud-toulouse.fr.html?label=gen173nr-1FCAEoggI46AdIM1gEaE2IAQGYAQ24ARfIAQzYAQHoAQH4AQuIAgGoAgO4AsPMy50GwAIB0gIkNzMyNWI2NGQtYjBhMC00NmJiLTkwMzAtYzVjNDZmYTFkNmY32AIG4AIB&aid=304142&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=24&hapos=24&sr_order=popularity&srpvid=ce6c63e7ed5f00b4&srepoch=1672668752&from=searchresults#hotelTmpl,"7,5",502 expériences vécues,"Toulouse Ouest, Toulouse","9, rue Colomiès, 31100 Toulouse, France","1.38022760725088,43.5325942834269,1.42989479274907,43.5685251165731","Située à Toulouse, dans la zone d'activités sud-ouest, la Résidence Thibaud vous accueille dans un parc de 8 000 m² avec une piscine extérieure ouverte en saison et une table de ping-pong.
Offrant une vue sur le jardin, tous les hébergements climatisés de la Résidence Thibaud disposent d'une connexion Wi-Fi gratuite, d'une télévision à écran plat et d'une salle de bains privative.
Vous trouverez tout un éventail de restaurants et de bars dans le centre de Toulouse, à 14 minutes de route. Sur place, vous bénéficierez d'un barbecue et d'une cuisine équipée.
Vous pourrez stationner sur place. L'aéroport de Toulouse-Blagnac est établi à seulement 13 km tandis que la gare de Toulouse-Matabiau se trouve à 15 minutes en voiture de la Résidence Thibaud.
L'établissement Résidence Thibaud accueille des clients Booking.com depuis le 25 mars 2014."
La Tour Croix Baragnon,https://www.booking.com/hotel/fr/les-cocons-croix-baragnon-toulouse.fr.html?label=gen173nr-1FCAEoggI46AdIM1gEaE2IAQGYAQ24ARfIAQzYAQHoAQH4AQuIAgGoAgO4AsPMy50GwAIB0gIkNzMyNWI2NGQtYjBhMC00NmJiLTkwMzAtYzVjNDZmYTFkNmY32AIG4AIB&aid=304142&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=25&hapos=25&sr_order=popularity&srpvid=ce6c63e7ed5f00b4&srepoch=1672668752&from=searchresults#hotelTmpl,"9,3",83 expériences vécues,"Centre de Toulouse, Toulouse","19 Rue Croix Baragnon, 31000 Toulouse, France","1.42190515676499,43.5816795834269,1.47161284323501,43.6176104165731","Toulouse - séjournez au cœur de la ville – Excellent emplacement - voir la carte
L'établissement La Tour Croix Baragnon est situé dans le centre de Toulouse, à 19 minutes à pied du parc des expositions Toulouse Expo et à 2,1 km du Stadium de Toulouse. Il propose des hébergements avec une cuisine. Vous bénéficierez d'une connexion Wi-Fi gratuite.
Les logements comprennent un micro-ondes, un grille-pain et une machine à café.
Enfin, l'établissement La Tour Croix Baragnon se trouve à 3 km du Zénith de Toulouse et à 4,3 km de l'amphithéâtre Purpan-Ancely, tandis que l'aéroport de Toulouse-Blagnac, le plus proche, est accessible à 7 km.
C'est le quartier préféré des voyageurs visitant Toulouse, selon les commentaires clients indépendants.
Les couples apprécient particulièrement l'emplacement de cet établissement. Ils lui donnent la note de 9,9 pour un séjour à deux.
L'établissement La Tour Croix Baragnon accueille des clients Booking.com depuis le 9 mai 2018."
